Y_L(cm)	E(MeV)	YTheta_L(deg)	A	dA	peL	dpeL	peR	peR
-40	50	-89	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-85	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-80	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-60	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-40	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-35	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-30	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-25	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-20	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-15	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-10	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-7.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-5	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	-2.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	0	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	2.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	5	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	7.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	10	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	15	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	20	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	25	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	30	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	35	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	40	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	60	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	80	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	85	-999	-999	0.00242604	-999	0.00745916	-999
-40	50	89	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-89	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-85	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-80	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-60	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-40	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-35	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-30	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-25	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-20	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-15	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-10	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-7.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-5	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	-2.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	0	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	2.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	5	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	7.5	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	10	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	15	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	20	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	25	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	30	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	35	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	40	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	60	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	80	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	85	-999	-999	0.00242604	-999	0.00745916	-999
-40	100	89	-999	-999	0.00242604	-999	0.00745916	-999
-20	3	-89	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-85	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-80	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-60	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-40	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-35	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-30	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-25	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-20	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-15	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-10	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-5	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	-2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	0	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	5	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	10	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	15	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	20	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	25	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	30	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	35	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	40	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	60	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	80	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	85	-999	-999	0.00258902	-999	0.00677223	-999
-20	3	89	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-89	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-85	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-80	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-60	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-40	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-35	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-30	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-25	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-20	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-15	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-10	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-5	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	-2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	0	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	5	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	10	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	15	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	20	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	25	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	30	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	35	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	40	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	60	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	80	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	85	-999	-999	0.00258902	-999	0.00677223	-999
-20	5	89	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-89	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-85	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-80	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-60	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-40	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-35	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-30	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-25	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-20	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-15	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-10	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-5	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	-2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	0	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	5	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	10	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	15	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	20	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	25	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	30	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	35	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	40	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	60	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	80	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	85	-999	-999	0.00258902	-999	0.00677223	-999
-20	10	89	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-89	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-85	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-80	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-60	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-40	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-35	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-30	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-25	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-20	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-15	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-10	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-5	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	-2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	0	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	5	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	10	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	15	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	20	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	25	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	30	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	35	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	40	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	60	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	80	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	85	-999	-999	0.00258902	-999	0.00677223	-999
-20	30	89	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-89	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-85	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-80	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-60	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-40	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-35	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-30	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-25	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-20	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-15	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-10	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-5	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	-2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	0	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	5	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	10	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	15	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	20	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	25	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	30	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	35	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	40	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	60	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	80	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	85	-999	-999	0.00258902	-999	0.00677223	-999
-20	50	89	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-89	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-85	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-80	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-60	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-40	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-35	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-30	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-25	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-20	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-15	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-10	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-5	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	-2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	0	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	2.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	5	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	7.5	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	10	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	15	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	20	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	25	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	30	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	35	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	40	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	60	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	80	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	85	-999	-999	0.00258902	-999	0.00677223	-999
-20	100	89	-999	-999	0.00258902	-999	0.00677223	-999
-10	3	-89	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-85	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-80	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-60	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-40	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-35	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-30	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-25	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-20	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-15	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-10	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-5	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	-2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	0	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	5	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	10	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	15	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	20	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	25	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	30	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	35	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	40	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	60	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	80	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	85	-999	-999	0.00284013	-999	0.00654119	-999
-10	3	89	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-89	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-85	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-80	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-60	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-40	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-35	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-30	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-25	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-20	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-15	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-10	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-5	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	-2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	0	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	5	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	10	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	15	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	20	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	25	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	30	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	35	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	40	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	60	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	80	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	85	-999	-999	0.00284013	-999	0.00654119	-999
-10	5	89	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-89	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-85	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-80	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-60	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-40	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-35	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-30	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-25	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-20	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-15	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-10	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-5	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	-2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	0	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	5	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	10	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	15	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	20	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	25	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	30	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	35	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	40	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	60	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	80	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	85	-999	-999	0.00284013	-999	0.00654119	-999
-10	10	89	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-89	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-85	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-80	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-60	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-40	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-35	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-30	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-25	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-20	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-15	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-10	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-5	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	-2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	0	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	5	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	10	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	15	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	20	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	25	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	30	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	35	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	40	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	60	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	80	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	85	-999	-999	0.00284013	-999	0.00654119	-999
-10	30	89	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-89	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-85	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-80	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-60	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-40	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-35	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-30	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-25	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-20	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-15	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-10	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-5	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	-2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	0	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	5	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	10	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	15	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	20	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	25	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	30	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	35	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	40	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	60	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	80	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	85	-999	-999	0.00284013	-999	0.00654119	-999
-10	50	89	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-89	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-85	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-80	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-60	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-40	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-35	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-30	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-25	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-20	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-15	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-10	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-5	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	-2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	0	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	2.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	5	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	7.5	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	10	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	15	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	20	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	25	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	30	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	35	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	40	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	60	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	80	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	85	-999	-999	0.00284013	-999	0.00654119	-999
-10	100	89	-999	-999	0.00284013	-999	0.00654119	-999
-8	3	-89	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-85	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-80	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-60	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-40	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-35	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-30	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-25	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-20	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-15	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-10	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-7.5	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-5	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	-2.5	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	0	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	2.5	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	5	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	7.5	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	10	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	15	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	20	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	25	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	30	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	35	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	40	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	60	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	80	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	85	-999	-999	0.0028391	-999	0.00637732	-999
-8	3	89	-999	-999	0.0028391	-999	0.00637732	-999
-8	5	-89	-999	-999	0.0028391	-999	0.00637732	-999
-8	5	-85	-999	-999	0.0028391	-999	0.00637732	-999
-8	5	-80	-999	-999	0.0028391	-999	0.00637732	-999
-8	5	-60	-999	-999	0.0028391	-999	0.00637732	-999
